"","Account","Date","month","day","year","hour","PeakHour","temperature","DayOfWeek","Weekday","kWh"
"290",26435791004,2014-01-13,1,13,2014,1,0,37,4,1,82.38
"291",26435791004,2014-01-13,1,13,2014,2,0,37,5,0,82.14
"292",26435791004,2014-01-13,1,13,2014,3,0,34,6,0,82.485
"293",26435791004,2014-01-13,1,13,2014,4,0,33.1,0,1,83.205
"294",26435791004,2014-01-13,1,13,2014,5,0,30.9,1,1,86.025
"295",26435791004,2014-01-13,1,13,2014,6,0,30.9,2,1,243.224995
"296",26435791004,2014-01-13,1,13,2014,7,1,33.1,3,1,261.734995
"297",26435791004,2014-01-13,1,13,2014,8,1,37,4,1,266.20499
"298",26435791004,2014-01-13,1,13,2014,9,1,41,5,0,289.244991
"299",26435791004,2014-01-13,1,13,2014,10,1,44.1,6,0,285.554997
"300",26435791004,2014-01-13,1,13,2014,11,1,46.9,0,1,273.119996
"301",26435791004,2014-01-13,1,13,2014,12,1,50,1,1,271.619994
"302",26435791004,2014-01-13,1,13,2014,13,1,48.9,2,1,263.309995
"303",26435791004,2014-01-13,1,13,2014,14,1,48.9,3,1,244.514994
"304",26435791004,2014-01-13,1,13,2014,15,1,46.9,4,1,236.744993
"305",26435791004,2014-01-13,1,13,2014,16,1,45,5,0,224.189993
"306",26435791004,2014-01-13,1,13,2014,17,1,46,6,0,212.159995
"307",26435791004,2014-01-13,1,13,2014,18,1,45,0,1,167.999998
"308",26435791004,2014-01-13,1,13,2014,19,1,45,1,1,156.824998
"309",26435791004,2014-01-13,1,13,2014,20,0,44.1,2,1,113.489995
"310",26435791004,2014-01-13,1,13,2014,21,0,46.9,3,1,106.619997
"311",26435791004,2014-01-13,1,13,2014,22,0,46.9,4,1,97.979999
"312",26435791004,2014-01-13,1,13,2014,23,0,48,5,0,81.465
"313",26435791004,2014-01-14,1,14,2014,0,0,48.9,6,0,81.795
"314",26435791004,2014-01-14,1,14,2014,1,0,48,0,1,80.79
"315",26435791004,2014-01-14,1,14,2014,2,0,48,1,1,81.42
"316",26435791004,2014-01-14,1,14,2014,3,0,46.9,2,1,82.305
"317",26435791004,2014-01-14,1,14,2014,4,0,45,3,1,81.9
"318",26435791004,2014-01-14,1,14,2014,5,0,44.1,4,1,82.41
"319",26435791004,2014-01-14,1,14,2014,6,0,46.9,5,0,228.794996
"320",26435791004,2014-01-14,1,14,2014,7,1,48,6,0,259.514994
"321",26435791004,2014-01-14,1,14,2014,8,1,46.9,0,1,253.424995
"322",26435791004,2014-01-14,1,14,2014,9,1,46.9,1,1,240.629994
"323",26435791004,2014-01-14,1,14,2014,10,1,48,2,1,277.814992
"324",26435791004,2014-01-14,1,14,2014,11,1,48,3,1,281.249994
"325",26435791004,2014-01-14,1,14,2014,12,1,48.55,4,1,278.339991
"326",26435791004,2014-01-14,1,14,2014,13,1,47.875,5,0,267.794993
"327",26435791004,2014-01-14,1,14,2014,14,1,46.5,6,0,245.384996
"328",26435791004,2014-01-14,1,14,2014,15,1,47.16666667,0,1,231.314995
"329",26435791004,2014-01-14,1,14,2014,16,1,46.65,1,1,215.864996
"330",26435791004,2014-01-14,1,14,2014,17,1,45.7,2,1,200.849995
"331",26435791004,2014-01-14,1,14,2014,18,1,47.53333333,3,1,161.279998
"332",26435791004,2014-01-14,1,14,2014,19,1,46.9,4,1,153.404997
"333",26435791004,2014-01-14,1,14,2014,20,0,46.26666667,5,0,116.654997
"334",26435791004,2014-01-14,1,14,2014,21,0,45.7,6,0,107.159998
"335",26435791004,2014-01-14,1,14,2014,22,0,44.8,0,1,97.575
"336",26435791004,2014-01-14,1,14,2014,23,0,44.35,1,1,81.36
"337",26435791004,2014-01-15,1,15,2014,0,0,43,2,1,80.895
"338",26435791004,2014-01-15,1,15,2014,1,0,43,3,1,80.22
"339",26435791004,2014-01-15,1,15,2014,2,0,42.1,4,1,80.4
"340",26435791004,2014-01-15,1,15,2014,3,0,41,5,0,81.015
"341",26435791004,2014-01-15,1,15,2014,4,0,39,6,0,81.075
"342",26435791004,2014-01-15,1,15,2014,5,0,37,0,1,81.66
"343",26435791004,2014-01-15,1,15,2014,6,0,36,1,1,231.914996
"344",26435791004,2014-01-15,1,15,2014,7,1,37,2,1,246.149994
"345",26435791004,2014-01-15,1,15,2014,8,1,39,3,1,258.764996
"346",26435791004,2014-01-15,1,15,2014,9,1,42.1,4,1,283.139996
"347",26435791004,2014-01-15,1,15,2014,10,1,44.1,5,0,277.469996
"348",26435791004,2014-01-15,1,15,2014,11,1,46,6,0,269.024995
"349",26435791004,2014-01-15,1,15,2014,12,1,46,0,1,274.019992
"350",26435791004,2014-01-15,1,15,2014,13,1,46.9,1,1,268.649997
"351",26435791004,2014-01-15,1,15,2014,14,1,46,2,1,244.904995
"352",26435791004,2014-01-15,1,15,2014,15,1,44.1,3,1,237.224992
"353",26435791004,2014-01-15,1,15,2014,16,1,42.1,4,1,227.654996
"354",26435791004,2014-01-15,1,15,2014,17,1,39.9,5,0,217.214997
"355",26435791004,2014-01-15,1,15,2014,18,1,39.9,6,0,162.059999
"356",26435791004,2014-01-15,1,15,2014,19,1,42.1,0,1,152.204997
"357",26435791004,2014-01-15,1,15,2014,20,0,39,1,1,114.494998
"358",26435791004,2014-01-15,1,15,2014,21,0,37.9,2,1,105.599997
"359",26435791004,2014-01-15,1,15,2014,22,0,39,3,1,97.889995
"360",26435791004,2014-01-15,1,15,2014,23,0,36.75,4,1,80.61
"361",26435791004,2014-01-16,1,16,2014,0,0,36,5,0,79.35
"362",26435791004,2014-01-16,1,16,2014,1,0,35.025,6,0,80.37
"363",26435791004,2014-01-16,1,16,2014,2,0,35.35,0,1,80.04
