"","Account","Date","month","day","year","hour","PeakHour","temperature","DayOfWeek","Weekday","kWh"
"5050",999999999,2014-07-30,7,30,2014,9,1,70,6,0,360.62999
"5051",999999999,2014-07-30,7,30,2014,10,1,77,0,1,363.719993
"5052",999999999,2014-07-30,7,30,2014,11,1,75.9,1,1,350.564994
"5053",999999999,2014-07-30,7,30,2014,12,1,75.9,2,1,353.93999
"5054",999999999,2014-07-30,7,30,2014,13,1,75.9,3,1,345.554994
"5055",999999999,2014-07-30,7,30,2014,14,1,72,4,1,337.169995
"5056",999999999,2014-07-30,7,30,2014,15,1,73,5,0,192.404996
"5057",999999999,2014-07-30,7,30,2014,16,1,73,6,0,135.569994
"5058",999999999,2014-07-30,7,30,2014,17,1,72,0,1,118.334999
"5059",999999999,2014-07-30,7,30,2014,18,1,71.1,1,1,114.224999
"5060",999999999,2014-07-30,7,30,2014,19,1,68,2,1,100.979998
"5061",999999999,2014-07-30,7,30,2014,20,0,70,3,1,94.004999
"5062",999999999,2014-07-30,7,30,2014,21,0,71.1,4,1,76.95
"5063",999999999,2014-07-30,7,30,2014,22,0,69.8,5,0,73.38
"5064",999999999,2014-07-30,7,30,2014,23,0,68,6,0,73.875
"5065",999999999,2014-07-31,7,31,2014,0,0,68,0,1,75.195
"5066",999999999,2014-07-31,7,31,2014,1,0,66,1,1,73.23
"5067",999999999,2014-07-31,7,31,2014,2,0,66,2,1,73.305
"5068",999999999,2014-07-31,7,31,2014,3,0,63,3,1,74.055
"5069",999999999,2014-07-31,7,31,2014,4,0,64.9,4,1,152.174993
"5070",999999999,2014-07-31,7,31,2014,5,0,62.1,5,0,157.274995
"5071",999999999,2014-07-31,7,31,2014,6,0,63,6,0,294.644991
"5072",999999999,2014-07-31,7,31,2014,7,1,66.9,0,1,315.134989
"5073",999999999,2014-07-31,7,31,2014,8,1,70,1,1,358.15499
"5074",999999999,2014-07-31,7,31,2014,9,1,75,2,1,376.259994
"5075",999999999,2014-07-31,7,31,2014,10,1,75.9,3,1,374.12999
"5076",999999999,2014-07-31,7,31,2014,11,1,78.1,4,1,368.339991
"5077",999999999,2014-07-31,7,31,2014,12,1,79,5,0,361.889989
"5078",999999999,2014-07-31,7,31,2014,13,1,78.1,6,0,351.37499
"5079",999999999,2014-07-31,7,31,2014,14,1,79,0,1,340.814995
"5080",999999999,2014-07-31,7,31,2014,15,1,80.1,1,1,198.989996
"5081",999999999,2014-07-31,7,31,2014,16,1,79,2,1,126.929999
"5082",999999999,2014-07-31,7,31,2014,17,1,78.1,3,1,110.054998
"5083",999999999,2014-07-31,7,31,2014,18,1,75.9,4,1,113.009998
"5084",999999999,2014-07-31,7,31,2014,19,1,73.9,5,0,102.644999
"5085",999999999,2014-07-31,7,31,2014,20,0,71.1,6,0,96.9
"5086",999999999,2014-07-31,7,31,2014,21,0,71.1,0,1,76.395
"5087",999999999,2014-07-31,7,31,2014,22,0,70,1,1,72.225
"5088",999999999,2014-07-31,7,31,2014,23,0,69.1,2,1,70.935
"5089",999999999,2014-08-01,8,1,2014,0,0,69.1,3,1,72.63
"5090",999999999,2014-08-01,8,1,2014,1,0,68,4,1,70.59
"5091",999999999,2014-08-01,8,1,2014,2,0,68,5,0,71.19
"5092",999999999,2014-08-01,8,1,2014,3,0,66.9,6,0,71.145
"5093",999999999,2014-08-01,8,1,2014,4,0,66,0,1,148.319997
"5094",999999999,2014-08-01,8,1,2014,5,0,66,1,1,155.294997
"5095",999999999,2014-08-01,8,1,2014,6,0,66.9,2,1,156.314996
"5096",999999999,2014-08-01,8,1,2014,7,1,70,3,1,168.419997
"5097",999999999,2014-08-01,8,1,2014,8,1,73,4,1,366.86999
"5098",999999999,2014-08-01,8,1,2014,9,1,73.9,5,0,427.874996
"5099",999999999,2014-08-01,8,1,2014,10,1,75.9,6,0,416.759994
"5100",999999999,2014-08-01,8,1,2014,11,1,73,0,1,415.214986
"5101",999999999,2014-08-01,8,1,2014,12,1,75,1,1,415.514987
"5102",999999999,2014-08-01,8,1,2014,13,1,75.9,2,1,414.104993
"5103",999999999,2014-08-01,8,1,2014,14,1,75.9,3,1,402.479997
"5104",999999999,2014-08-01,8,1,2014,15,1,79,4,1,211.604998
"5105",999999999,2014-08-01,8,1,2014,16,1,81,5,0,130.904997
"5106",999999999,2014-08-01,8,1,2014,17,1,78.8,6,0,121.409999
"5107",999999999,2014-08-01,8,1,2014,18,1,54.06666667,0,1,117.089997
"5108",999999999,2014-08-01,8,1,2014,19,1,73.9,1,1,104.834997
"5109",999999999,2014-08-01,8,1,2014,20,0,73.9,2,1,99.854998
"5110",999999999,2014-08-01,8,1,2014,21,0,72,3,1,82.56
"5111",999999999,2014-08-01,8,1,2014,22,0,72,4,1,76.29
"5112",999999999,2014-08-01,8,1,2014,23,0,73,5,0,75.39
"5113",999999999,2014-08-02,8,2,2014,0,0,70,6,0,76.245
"5114",999999999,2014-08-02,8,2,2014,1,0,70,0,1,74.88
"5115",999999999,2014-08-02,8,2,2014,2,0,68,1,1,75.405
"5116",999999999,2014-08-02,8,2,2014,3,0,68,2,1,75.675
"5117",999999999,2014-08-02,8,2,2014,4,0,68,3,1,75.105
"5118",999999999,2014-08-02,8,2,2014,5,0,68,4,1,74.685
"5119",999999999,2014-08-02,8,2,2014,6,0,66,5,0,74.925
"5120",999999999,2014-08-02,8,2,2014,7,1,69.1,6,0,117.044997
"5121",999999999,2014-08-02,8,2,2014,8,1,72,0,1,121.32
"5122",999999999,2014-08-02,8,2,2014,9,1,71.1,1,1,119.879999
"5123",999999999,2014-08-02,8,2,2014,10,1,66.9,2,1,119.264998
"5124",999999999,2014-08-02,8,2,2014,11,1,66.9,3,1,118.844997
"5125",999999999,2014-08-02,8,2,2014,12,1,66.9,4,1,113.459998
"5126",999999999,2014-08-02,8,2,2014,13,1,66,5,0,111.689998
"5127",999999999,2014-08-02,8,2,2014,14,1,64,6,0,111.689998
"5128",999999999,2014-08-02,8,2,2014,15,1,63,0,1,110.954998
"5129",999999999,2014-08-02,8,2,2014,16,1,63,1,1,87.09
"5130",999999999,2014-08-02,8,2,2014,17,1,62.8,2,1,85.155
"5131",999999999,2014-08-02,8,2,2014,18,1,63,3,1,87.72
"5132",999999999,2014-08-02,8,2,2014,19,1,62.8,4,1,85.98
"5133",999999999,2014-08-02,8,2,2014,20,0,62.35,5,0,87.21
"5134",999999999,2014-08-02,8,2,2014,21,0,62.35,6,0,73.8
"5135",999999999,2014-08-02,8,2,2014,22,0,62.35,0,1,73.14
"5136",999999999,2014-08-02,8,2,2014,23,0,62.8,1,1,72.66
"5137",999999999,2014-08-03,8,3,2014,0,0,64,2,1,73.095
"5138",999999999,2014-08-03,8,3,2014,1,0,63,3,1,71.895
"5139",999999999,2014-08-03,8,3,2014,2,0,62.8,4,1,72.075
"5140",999999999,2014-08-03,8,3,2014,3,0,63.5,5,0,71.505
"5141",999999999,2014-08-03,8,3,2014,4,0,62.1,6,0,71.43
"5142",999999999,2014-08-03,8,3,2014,5,0,62.43333333,0,1,70.995
"5143",999999999,2014-08-03,8,3,2014,6,0,63.3,1,1,71.595
"5144",999999999,2014-08-03,8,3,2014,7,1,64,2,1,70.365
"5145",999999999,2014-08-03,8,3,2014,8,1,66,3,1,73.71
"5146",999999999,2014-08-03,8,3,2014,9,1,66,4,1,77.835
"5147",999999999,2014-08-03,8,3,2014,10,1,66.9,5,0,76.665
"5148",999999999,2014-08-03,8,3,2014,11,1,66,6,0,68.685
"5149",999999999,2014-08-03,8,3,2014,12,1,67.1,0,1,69.585
"5150",999999999,2014-08-03,8,3,2014,13,1,68,1,1,69.705
"5151",999999999,2014-08-03,8,3,2014,14,1,66,2,1,68.79
"5152",999999999,2014-08-03,8,3,2014,15,1,66.9,3,1,69.15
"5153",999999999,2014-08-03,8,3,2014,16,1,68,4,1,69.9
"5154",999999999,2014-08-03,8,3,2014,17,1,64.9,5,0,69.885
"5155",999999999,2014-08-03,8,3,2014,18,1,64.9,6,0,71.835
"5156",999999999,2014-08-03,8,3,2014,19,1,64,0,1,70.32
"5157",999999999,2014-08-03,8,3,2014,20,0,63,1,1,72.075
"5158",999999999,2014-08-03,8,3,2014,21,0,63,2,1,72.735
"5159",999999999,2014-08-03,8,3,2014,22,0,63,3,1,72.135
"5160",999999999,2014-08-03,8,3,2014,23,0,64,4,1,72.51
"5161",999999999,2014-08-04,8,4,2014,0,0,64,5,0,73.95
"5162",999999999,2014-08-04,8,4,2014,1,0,64,6,0,71.91
"5163",999999999,2014-08-04,8,4,2014,2,0,62.8,0,1,72.525
"5164",999999999,2014-08-04,8,4,2014,3,0,64.9,1,1,72.24
"5165",999999999,2014-08-04,8,4,2014,4,0,64.65,2,1,151.124996
"5166",999999999,2014-08-04,8,4,2014,5,0,64.9,3,1,156.674997
"5167",999999999,2014-08-04,8,4,2014,6,0,68,4,1,157.304997
"5168",999999999,2014-08-04,8,4,2014,7,1,70,5,0,170.084998
"5169",999999999,2014-08-04,8,4,2014,8,1,73,6,0,262.589997
"5170",999999999,2014-08-04,8,4,2014,9,1,75,0,1,461.924992
"5171",999999999,2014-08-04,8,4,2014,10,1,75.9,1,1,445.379996
"5172",999999999,2014-08-04,8,4,2014,11,1,79,2,1,431.38499
"5173",999999999,2014-08-04,8,4,2014,12,1,75,3,1,411.029991
"5174",999999999,2014-08-04,8,4,2014,13,1,77,4,1,367.604993
"5175",999999999,2014-08-04,8,4,2014,14,1,77,5,0,214.109995
"5176",999999999,2014-08-04,8,4,2014,15,1,78.1,6,0,171.269997
"5177",999999999,2014-08-04,8,4,2014,16,1,75,0,1,121.874998
"5178",999999999,2014-08-04,8,4,2014,17,1,73,1,1,113.085
"5179",999999999,2014-08-04,8,4,2014,18,1,77,2,1,113.789999
"5180",999999999,2014-08-04,8,4,2014,19,1,78.1,3,1,102.434998
"5181",999999999,2014-08-04,8,4,2014,20,0,77,4,1,98.324999
"5182",999999999,2014-08-04,8,4,2014,21,0,75.9,5,0,76.335
"5183",999999999,2014-08-04,8,4,2014,22,0,75,6,0,73.185
"5184",999999999,2014-08-04,8,4,2014,23,0,73.9,0,1,72.12
"5185",999999999,2014-08-05,8,5,2014,0,0,73.9,1,1,73.365
"5186",999999999,2014-08-05,8,5,2014,1,0,73,2,1,72.705
"5187",999999999,2014-08-05,8,5,2014,2,0,72,3,1,72.87
"5188",999999999,2014-08-05,8,5,2014,3,0,71.1,4,1,72.495
"5189",999999999,2014-08-05,8,5,2014,4,0,71.1,5,0,72.315
"5190",999999999,2014-08-05,8,5,2014,5,0,70,6,0,74.34
"5191",999999999,2014-08-05,8,5,2014,6,0,72,0,1,123.479996
"5192",999999999,2014-08-05,8,5,2014,7,1,75,1,1,192.674994
"5193",999999999,2014-08-05,8,5,2014,8,1,78.1,2,1,258.884995
"5194",999999999,2014-08-05,8,5,2014,9,1,77,3,1,410.114984
"5195",999999999,2014-08-05,8,5,2014,10,1,79,4,1,462.704987
"5196",999999999,2014-08-05,8,5,2014,11,1,81,5,0,452.624981
"5197",999999999,2014-08-05,8,5,2014,12,1,80.1,6,0,442.484996
"5198",999999999,2014-08-05,8,5,2014,13,1,80.1,0,1,431.084996
"5199",999999999,2014-08-05,8,5,2014,14,1,77,1,1,411.25499
"5200",999999999,2014-08-05,8,5,2014,15,1,79,2,1,207.09
"5201",999999999,2014-08-05,8,5,2014,16,1,78.1,3,1,137.744999
"5202",999999999,2014-08-05,8,5,2014,17,1,75.9,4,1,127.919996
"5203",999999999,2014-08-05,8,5,2014,18,1,73,5,0,129.329997
"5204",999999999,2014-08-05,8,5,2014,19,1,77,6,0,120.944999
"5205",999999999,2014-08-05,8,5,2014,20,0,77,0,1,114.794998
"5206",999999999,2014-08-05,8,5,2014,21,0,73,1,1,89.699999
"5207",999999999,2014-08-05,8,5,2014,22,0,73.4,2,1,80.985
"5208",999999999,2014-08-05,8,5,2014,23,0,75.9,3,1,69.9
"5209",999999999,2014-08-06,8,6,2014,0,0,75,4,1,69.315
"5210",999999999,2014-08-06,8,6,2014,1,0,73.9,5,0,69.09
"5211",999999999,2014-08-06,8,6,2014,2,0,73,6,0,68.535
"5212",999999999,2014-08-06,8,6,2014,3,0,73,0,1,68.58
"5213",999999999,2014-08-06,8,6,2014,4,0,72,1,1,68.205
"5214",999999999,2014-08-06,8,6,2014,5,0,71.1,2,1,69.93
"5215",999999999,2014-08-06,8,6,2014,6,0,71.1,3,1,204.584996
"5216",999999999,2014-08-06,8,6,2014,7,1,72,4,1,351.164989
"5217",999999999,2014-08-06,8,6,2014,8,1,72,5,0,415.784992
"5218",999999999,2014-08-06,8,6,2014,9,1,75.9,6,0,432.554986
"5219",999999999,2014-08-06,8,6,2014,10,1,78.1,0,1,425.384992
"5220",999999999,2014-08-06,8,6,2014,11,1,78.1,1,1,420.014985
"5221",999999999,2014-08-06,8,6,2014,12,1,75.9,2,1,422.144991
"5222",999999999,2014-08-06,8,6,2014,13,1,54.06666667,3,1,398.84999
"5223",999999999,2014-08-06,8,6,2014,14,1,73,4,1,383.879993
"5224",999999999,2014-08-06,8,6,2014,15,1,73.9,5,0,213.239994
"5225",999999999,2014-08-06,8,6,2014,16,1,75.9,6,0,136.904996
"5226",999999999,2014-08-06,8,6,2014,17,1,82,0,1,122.354996
"5227",999999999,2014-08-06,8,6,2014,18,1,80.1,1,1,117.329997
"5228",999999999,2014-08-06,8,6,2014,19,1,78.1,2,1,105.314996
"5229",999999999,2014-08-06,8,6,2014,20,0,77,3,1,100.634998
"5230",999999999,2014-08-06,8,6,2014,21,0,75,4,1,87.21
"5231",999999999,2014-08-06,8,6,2014,22,0,72,5,0,71.76
"5232",999999999,2014-08-06,8,6,2014,23,0,71.1,6,0,68.16
"5233",999999999,2014-08-07,8,7,2014,0,0,70,0,1,68.55
"5234",999999999,2014-08-07,8,7,2014,1,0,69.1,1,1,67.935
"5235",999999999,2014-08-07,8,7,2014,2,0,66.9,2,1,67.53
"5236",999999999,2014-08-07,8,7,2014,3,0,64.9,3,1,67.665
"5237",999999999,2014-08-07,8,7,2014,4,0,64.9,4,1,145.079997
"5238",999999999,2014-08-07,8,7,2014,5,0,64.9,5,0,149.894996
"5239",999999999,2014-08-07,8,7,2014,6,0,64.9,6,0,149.579997
"5240",999999999,2014-08-07,8,7,2014,7,1,68,0,1,167.954998
"5241",999999999,2014-08-07,8,7,2014,8,1,72,1,1,202.560001
"5242",999999999,2014-08-07,8,7,2014,9,1,73.9,2,1,217.829998
"5243",999999999,2014-08-07,8,7,2014,10,1,75.9,3,1,224.474996
"5244",999999999,2014-08-07,8,7,2014,11,1,78.1,4,1,224.384995
"5245",999999999,2014-08-07,8,7,2014,12,1,78.1,5,0,216.974994
"5246",999999999,2014-08-07,8,7,2014,13,1,72,6,0,331.349992
"5247",999999999,2014-08-07,8,7,2014,14,1,77,0,1,417.449989
"5248",999999999,2014-08-07,8,7,2014,15,1,77,1,1,210.329999
"5249",999999999,2014-08-07,8,7,2014,16,1,73.9,2,1,128.579999
"5250",999999999,2014-08-07,8,7,2014,17,1,75,3,1,121.004998
"5251",999999999,2014-08-07,8,7,2014,18,1,68.35,4,1,118.019997
"5252",999999999,2014-08-07,8,7,2014,19,1,66.9,5,0,108.674998
"5253",999999999,2014-08-07,8,7,2014,20,0,66.9,6,0,103.019997
"5254",999999999,2014-08-07,8,7,2014,21,0,66.9,0,1,77.565
"5255",999999999,2014-08-07,8,7,2014,22,0,66.9,1,1,72.915
"5256",999999999,2014-08-07,8,7,2014,23,0,64.9,2,1,72.405
"5257",999999999,2014-08-08,8,8,2014,0,0,64,3,1,72.69
"5258",999999999,2014-08-08,8,8,2014,1,0,63,4,1,72.525
"5259",999999999,2014-08-08,8,8,2014,2,0,63,5,0,71.85
"5260",999999999,2014-08-08,8,8,2014,3,0,61,6,0,72.225
"5261",999999999,2014-08-08,8,8,2014,4,0,61,0,1,147.929996
"5262",999999999,2014-08-08,8,8,2014,5,0,61,1,1,152.999998
"5263",999999999,2014-08-08,8,8,2014,6,0,63,2,1,153.164997
"5264",999999999,2014-08-08,8,8,2014,7,1,66,3,1,267.884994
"5265",999999999,2014-08-08,8,8,2014,8,1,70,4,1,383.849992
"5266",999999999,2014-08-08,8,8,2014,9,1,73.9,5,0,377.32499
"5267",999999999,2014-08-08,8,8,2014,10,1,78.1,6,0,371.714992
"5268",999999999,2014-08-08,8,8,2014,11,1,79,0,1,362.489996
"5269",999999999,2014-08-08,8,8,2014,12,1,82,1,1,369.014988
"5270",999999999,2014-08-08,8,8,2014,13,1,80.1,2,1,354.269996
"5271",999999999,2014-08-08,8,8,2014,14,1,81,3,1,322.634994
"5272",999999999,2014-08-08,8,8,2014,15,1,81,4,1,179.129997
"5273",999999999,2014-08-08,8,8,2014,16,1,82.9,5,0,129.089995
"5274",999999999,2014-08-08,8,8,2014,17,1,82,6,0,119.145
"5275",999999999,2014-08-08,8,8,2014,18,1,80.1,0,1,118.32
"5276",999999999,2014-08-08,8,8,2014,19,1,78.1,1,1,106.379999
"5277",999999999,2014-08-08,8,8,2014,20,0,77,2,1,102.149998
"5278",999999999,2014-08-08,8,8,2014,21,0,75,3,1,85.53
"5279",999999999,2014-08-08,8,8,2014,22,0,73,4,1,75.48
"5280",999999999,2014-08-08,8,8,2014,23,0,72,5,0,67.26
"5281",999999999,2014-08-09,8,9,2014,0,0,71.1,6,0,68.235
"5282",999999999,2014-08-09,8,9,2014,1,0,69.1,0,1,67.455
"5283",999999999,2014-08-09,8,9,2014,2,0,66.9,1,1,67.98
"5284",999999999,2014-08-09,8,9,2014,3,0,66,2,1,67.845
"5285",999999999,2014-08-09,8,9,2014,4,0,66.9,3,1,67.2
"5286",999999999,2014-08-09,8,9,2014,5,0,66,4,1,66.045
"5287",999999999,2014-08-09,8,9,2014,6,0,66.9,5,0,64.425
"5288",999999999,2014-08-09,8,9,2014,7,1,71.1,6,0,112.004999
"5289",999999999,2014-08-09,8,9,2014,8,1,73.9,0,1,118.634998
"5290",999999999,2014-08-09,8,9,2014,9,1,75,1,1,119.444996
"5291",999999999,2014-08-09,8,9,2014,10,1,75,2,1,118.694995
"5292",999999999,2014-08-09,8,9,2014,11,1,75.9,3,1,120.81
"5293",999999999,2014-08-09,8,9,2014,12,1,75,4,1,114.344997
"5294",999999999,2014-08-09,8,9,2014,13,1,75,5,0,113.879998
"5295",999999999,2014-08-09,8,9,2014,14,1,73.9,6,0,105.254998
"5296",999999999,2014-08-09,8,9,2014,15,1,73.9,0,1,100.229997
"5297",999999999,2014-08-09,8,9,2014,16,1,75.9,1,1,76.665
"5298",999999999,2014-08-09,8,9,2014,17,1,75,2,1,75.45
"5299",999999999,2014-08-09,8,9,2014,18,1,73,3,1,76.515
"5300",999999999,2014-08-09,8,9,2014,19,1,73,4,1,76.53
"5301",999999999,2014-08-09,8,9,2014,20,0,75,5,0,78
"5302",999999999,2014-08-09,8,9,2014,21,0,73.9,6,0,63.465
"5303",999999999,2014-08-09,8,9,2014,22,0,73,0,1,62.535
"5304",999999999,2014-08-09,8,9,2014,23,0,71.1,1,1,62.445
"5305",999999999,2014-08-10,8,10,2014,0,0,72,2,1,63.315
"5306",999999999,2014-08-10,8,10,2014,1,0,71.1,3,1,62.985
"5307",999999999,2014-08-10,8,10,2014,2,0,70,4,1,62.355
"5308",999999999,2014-08-10,8,10,2014,3,0,69.1,5,0,62.67
"5309",999999999,2014-08-10,8,10,2014,4,0,69.1,6,0,62.52
"5310",999999999,2014-08-10,8,10,2014,5,0,68,0,1,62.415
"5311",999999999,2014-08-10,8,10,2014,6,0,69.1,1,1,61.68
"5312",999999999,2014-08-10,8,10,2014,7,1,72,2,1,65.1
"5313",999999999,2014-08-10,8,10,2014,8,1,77,3,1,70.68
"5314",999999999,2014-08-10,8,10,2014,9,1,78.1,4,1,69.18
"5315",999999999,2014-08-10,8,10,2014,10,1,79,5,0,68.4
"5316",999999999,2014-08-10,8,10,2014,11,1,78.1,6,0,67.185
"5317",999999999,2014-08-10,8,10,2014,12,1,79,0,1,72.435
"5318",999999999,2014-08-10,8,10,2014,13,1,78.1,1,1,75.81
"5319",999999999,2014-08-10,8,10,2014,14,1,78.1,2,1,66.615
"5320",999999999,2014-08-10,8,10,2014,15,1,75,3,1,61.515
"5321",999999999,2014-08-10,8,10,2014,16,1,73.9,4,1,60.285
"5322",999999999,2014-08-10,8,10,2014,17,1,72,5,0,63.51
"5323",999999999,2014-08-10,8,10,2014,18,1,73.9,6,0,71.145
"5324",999999999,2014-08-10,8,10,2014,19,1,73,0,1,71.88
"5325",999999999,2014-08-10,8,10,2014,20,0,68,1,1,65.055
"5326",999999999,2014-08-10,8,10,2014,21,0,68,2,1,63.915
"5327",999999999,2014-08-10,8,10,2014,22,0,66.9,3,1,63.36
"5328",999999999,2014-08-10,8,10,2014,23,0,66.9,4,1,62.67
"5329",999999999,2014-08-11,8,11,2014,0,0,66,5,0,63.195
"5330",999999999,2014-08-11,8,11,2014,1,0,66.9,6,0,62.67
"5331",999999999,2014-08-11,8,11,2014,2,0,66,0,1,62.595
"5332",999999999,2014-08-11,8,11,2014,3,0,66,1,1,62.985
"5333",999999999,2014-08-11,8,11,2014,4,0,66,2,1,63.15
"5334",999999999,2014-08-11,8,11,2014,5,0,66,3,1,99.375
"5335",999999999,2014-08-11,8,11,2014,6,0,68,4,1,145.394996
"5336",999999999,2014-08-11,8,11,2014,7,1,70,5,0,153.329996
"5337",999999999,2014-08-11,8,11,2014,8,1,75,6,0,169.409996
"5338",999999999,2014-08-11,8,11,2014,9,1,77,0,1,178.724996
"5339",999999999,2014-08-11,8,11,2014,10,1,80.1,1,1,185.759996
"5340",999999999,2014-08-11,8,11,2014,11,1,82,2,1,197.909994
"5341",999999999,2014-08-11,8,11,2014,12,1,82,3,1,292.169997
"5342",999999999,2014-08-11,8,11,2014,13,1,78.1,4,1,438.164986
"5343",999999999,2014-08-11,8,11,2014,14,1,82,5,0,426.554993
"5344",999999999,2014-08-11,8,11,2014,15,1,84,6,0,203.819994
"5345",999999999,2014-08-11,8,11,2014,16,1,82,2,1,126.569998
"5346",999999999,2014-08-11,8,11,2014,17,1,81,3,1,112.589998
"5347",999999999,2014-08-11,8,11,2014,18,1,79,4,1,101.894998
"5348",999999999,2014-08-11,8,11,2014,19,1,75,5,0,92.309999
"5349",999999999,2014-08-11,8,11,2014,20,0,73,6,0,88.47
"5350",999999999,2014-08-11,8,11,2014,21,0,71.1,0,1,68.865
"5351",999999999,2014-08-11,8,11,2014,22,0,71.1,1,1,61.89
"5352",999999999,2014-08-11,8,11,2014,23,0,70,2,1,62.025
"5353",999999999,2014-08-12,8,12,2014,0,0,69.1,3,1,62.475
"5354",999999999,2014-08-12,8,12,2014,1,0,68,4,1,62.25
"5355",999999999,2014-08-12,8,12,2014,2,0,66.9,5,0,62.49
"5356",999999999,2014-08-12,8,12,2014,3,0,66.9,6,0,62.31
"5357",999999999,2014-08-12,8,12,2014,4,0,64.9,0,1,116.204996
"5358",999999999,2014-08-12,8,12,2014,5,0,64.9,1,1,143.429998
"5359",999999999,2014-08-12,8,12,2014,6,0,66,2,1,292.649996
"5360",999999999,2014-08-12,8,12,2014,7,1,66.9,3,1,372.314988
"5361",999999999,2014-08-12,8,12,2014,8,1,70,4,1,404.789998
"5362",999999999,2014-08-12,8,12,2014,9,1,73,5,0,407.339992
"5363",999999999,2014-08-12,8,12,2014,10,1,75,6,0,401.609986
"5364",999999999,2014-08-12,8,12,2014,11,1,73.9,0,1,397.889999
"5365",999999999,2014-08-12,8,12,2014,12,1,54.06666667,1,1,394.304994
"5366",999999999,2014-08-12,8,12,2014,13,1,78.1,2,1,392.219997
"5367",999999999,2014-08-12,8,12,2014,14,1,79,3,1,382.004992
"5368",999999999,2014-08-12,8,12,2014,15,1,79.8,4,1,211.79999
"5369",999999999,2014-08-12,8,12,2014,16,1,79,5,0,136.634997
"5370",999999999,2014-08-12,8,12,2014,17,1,77,6,0,121.829998
"5371",999999999,2014-08-12,8,12,2014,18,1,75,0,1,120.494997
"5372",999999999,2014-08-12,8,12,2014,19,1,71.1,1,1,110.609998
"5373",999999999,2014-08-12,8,12,2014,20,0,69.1,2,1,100.499999
"5374",999999999,2014-08-12,8,12,2014,21,0,69.1,3,1,74.76
"5375",999999999,2014-08-12,8,12,2014,22,0,68,4,1,67.305
"5376",999999999,2014-08-12,8,12,2014,23,0,68,5,0,66.225
"5377",999999999,2014-08-13,8,13,2014,0,0,66.9,6,0,66.72
"5378",999999999,2014-08-13,8,13,2014,1,0,66.9,0,1,66.39
"5379",999999999,2014-08-13,8,13,2014,2,0,68,1,1,66.69
"5380",999999999,2014-08-13,8,13,2014,3,0,68,2,1,66.615
"5381",999999999,2014-08-13,8,13,2014,4,0,66,3,1,121.259997
"5382",999999999,2014-08-13,8,13,2014,5,0,66,4,1,147.63
"5383",999999999,2014-08-13,8,13,2014,6,0,66,5,0,328.949993
"5384",999999999,2014-08-13,8,13,2014,7,1,65.55,6,0,341.714993
"5385",999999999,2014-08-13,8,13,2014,8,1,66.1,0,1,360.044992
"5386",999999999,2014-08-13,8,13,2014,9,1,66,1,1,354.539993
"5387",999999999,2014-08-13,8,13,2014,10,1,66,2,1,353.15999
"5388",999999999,2014-08-13,8,13,2014,11,1,66.1,3,1,352.499984
"5389",999999999,2014-08-13,8,13,2014,12,1,65.76666667,4,1,345.254992
"5390",999999999,2014-08-13,8,13,2014,13,1,64.5,5,0,338.609995
"5391",999999999,2014-08-13,8,13,2014,14,1,64.525,6,0,336.164994
"5392",999999999,2014-08-13,8,13,2014,15,1,66.2,0,1,195.209994
"5393",999999999,2014-08-13,8,13,2014,16,1,66.375,1,1,189.374996
"5394",999999999,2014-08-13,8,13,2014,17,1,68,2,1,192.704996
"5395",999999999,2014-08-13,8,13,2014,18,1,67.45,3,1,187.799991
"5396",999999999,2014-08-13,8,13,2014,19,1,68,4,1,175.694995
"5397",999999999,2014-08-13,8,13,2014,20,0,69.56666667,5,0,168.149996
"5398",999999999,2014-08-13,8,13,2014,21,0,67.45,6,0,91.35
"5399",999999999,2014-08-13,8,13,2014,22,0,54.06666667,0,1,74.91
"5400",999999999,2014-08-13,8,13,2014,23,0,54.06666667,1,1,65.655
"5401",999999999,2014-08-14,8,14,2014,0,0,64.2,2,1,66.66
"5402",999999999,2014-08-14,8,14,2014,1,0,64,3,1,66.645
"5403",999999999,2014-08-14,8,14,2014,2,0,64,4,1,66.09
"5404",999999999,2014-08-14,8,14,2014,3,0,64,5,0,66.285
"5405",999999999,2014-08-14,8,14,2014,4,0,63,6,0,144.104997
"5406",999999999,2014-08-14,8,14,2014,5,0,63,0,1,148.994999
"5407",999999999,2014-08-14,8,14,2014,6,0,63,1,1,151.529997
"5408",999999999,2014-08-14,8,14,2014,7,1,64.9,2,1,158.46
"5409",999999999,2014-08-14,8,14,2014,8,1,66,3,1,175.229996
"5410",999999999,2014-08-14,8,14,2014,9,1,68,4,1,186.239996
"5411",999999999,2014-08-14,8,14,2014,10,1,70,5,0,189.149994
"5412",999999999,2014-08-14,8,14,2014,11,1,72,6,0,191.309996
"5413",999999999,2014-08-14,8,14,2014,12,1,73.9,0,1,193.574997
"5414",999999999,2014-08-14,8,14,2014,13,1,75,1,1,201.644996
"5415",999999999,2014-08-14,8,14,2014,14,1,75,2,1,199.484995
"5416",999999999,2014-08-14,8,14,2014,15,1,73.9,3,1,173.849993
"5417",999999999,2014-08-14,8,14,2014,16,1,54.06666667,4,1,131.19
"5418",999999999,2014-08-14,8,14,2014,17,1,75,5,0,122.459994
"5419",999999999,2014-08-14,8,14,2014,18,1,73,6,0,120.134999
"5420",999999999,2014-08-14,8,14,2014,19,1,71.1,0,1,106.694997
"5421",999999999,2014-08-14,8,14,2014,20,0,70,1,1,97.949999
